,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_name,opening_ply,game_category,white level,black level,Rating_Diff,Quality,winner condition,base_time,increment_time
19235,False,22,resign,white,2454,1254,A06,Reti Opening,2,rapid,Expert,Beginner,1200,Low Quality,higher rating,30,30
19258,True,24,mate,black,1087,1096,C50,Italian Game,5,rapid,Rookie,Rookie,9,High Quality,higher rating,10,0
19259,True,32,resign,white,1054,1100,C44,King's Knight Opening,5,rapid,Rookie,Rookie,46,High Quality,higher rating,10,0
19260,True,122,resign,black,1105,1386,B21,Sicilian Defense,3,rapid,Beginner,Beginner,281,Medium Quality,higher rating,10,0
19261,True,24,resign,white,1056,1119,A30,English Opening,2,rapid,Rookie,Beginner,63,High Quality,higher rating,10,0
19262,True,15,resign,white,1463,1122,C65,Ruy Lopez,8,rapid,Beginner,Beginner,341,Medium Quality,higher rating,10,0
19263,True,64,resign,black,1124,1573,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,449,Low Quality,higher rating,10,0
19264,True,23,resign,white,1572,1126,C23,Bishop's Opening,3,rapid,Beginner,Beginner,446,Low Quality,higher rating,10,0
19265,True,22,resign,black,1135,1209,B21,Sicilian Defense,3,rapid,Beginner,Beginner,74,High Quality,higher rating,10,0
19266,True,48,mate,black,1143,1269,B01,Scandinavian Defense,2,rapid,Beginner,Beginner,126,High Quality,higher rating,10,0
19267,True,46,resign,white,1398,1148,D30,Queen's Gambit Declined,4,rapid,Beginner,Beginner,250,Medium Quality,higher rating,10,0
19268,True,32,resign,black,1158,1196,C46,Four Knights Game,7,rapid,Beginner,Beginner,38,High Quality,higher rating,10,0
19269,True,57,resign,white,1393,1163,C65,Ruy Lopez,8,rapid,Beginner,Beginner,230,Medium Quality,higher rating,10,0
19270,True,46,mate,black,1172,1286,C46,Four Knights Game,7,rapid,Beginner,Beginner,114,High Quality,higher rating,10,0
19271,True,51,resign,white,1068,1188,C46,Three Knights Opening,5,rapid,Rookie,Beginner,120,High Quality,higher rating,10,0
19272,True,58,resign,black,1207,981,B25,Sicilian Defense,4,rapid,Beginner,Rookie,226,Medium Quality,lower rating,10,0
19273,True,26,mate,black,1208,1194,C44,Scotch Game,6,rapid,Beginner,Beginner,14,High Quality,lower rating,10,0
19274,True,50,mate,black,1265,1179,D00,Queen's Pawn Game #2,3,rapid,Beginner,Beginner,86,High Quality,lower rating,10,0
19275,True,12,resign,black,1189,1245,B00,Owen Defense,2,rapid,Beginner,Beginner,56,High Quality,higher rating,10,0
19276,True,23,mate,white,1174,1266,C50,Four Knights Game,8,rapid,Beginner,Beginner,92,High Quality,higher rating,10,0
19277,True,62,resign,white,1339,1181,C20,King's Pawn Game,3,rapid,Beginner,Beginner,158,High Quality,higher rating,10,0
19278,True,44,mate,black,1191,1265,C40,King's Knight Opening,3,rapid,Beginner,Beginner,74,High Quality,higher rating,10,0
19279,True,52,mate,black,1351,1172,D01,Queen's Pawn Game,4,rapid,Beginner,Beginner,179,High Quality,lower rating,10,0
19280,True,40,resign,black,1175,1528,B23,Sicilian Defense,4,rapid,Beginner,Beginner,353,Medium Quality,higher rating,10,0
19281,True,17,mate,white,1539,1178,C50,Italian Game,7,rapid,Beginner,Beginner,361,Medium Quality,higher rating,10,0
19282,True,37,mate,white,1171,1016,C40,King's Knight Opening,3,rapid,Beginner,Rookie,155,High Quality,higher rating,10,0
19283,True,25,resign,white,1340,1178,C64,Ruy Lopez,6,rapid,Beginner,Beginner,162,High Quality,higher rating,10,0
19284,True,26,resign,black,1180,1586,B25,Sicilian Defense,4,rapid,Beginner,Beginner,406,Low Quality,higher rating,10,0
19285,True,97,resign,white,1563,1183,C45,Scotch Game,7,rapid,Beginner,Beginner,380,Medium Quality,higher rating,10,0
19286,True,65,mate,white,1657,1185,C48,Four Knights Game,8,rapid,Intermediate,Beginner,472,Low Quality,higher rating,10,0
19287,True,54,resign,white,1162,1610,C46,Four Knights Game,7,rapid,Beginner,Intermediate,448,Low Quality,higher rating,10,0
19288,True,31,resign,black,1163,1641,B20,Sicilian Defense,2,rapid,Beginner,Intermediate,478,Low Quality,higher rating,10,0
19289,True,72,resign,white,1336,1154,D01,Queen's Pawn Game,4,rapid,Beginner,Beginner,182,High Quality,higher rating,10,0
19290,True,53,mate,white,1136,1307,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,171,High Quality,higher rating,10,0
19291,True,24,resign,white,1383,1141,A30,English Opening,2,rapid,Beginner,Beginner,242,Medium Quality,higher rating,10,0
19292,True,116,outoftime,black,1140,1129,C55,Italian Game,6,rapid,Beginner,Beginner,11,High Quality,lower rating,10,0
19293,True,51,resign,black,1147,957,C40,King's Knight Opening,3,rapid,Beginner,Rookie,190,High Quality,lower rating,10,0
19294,True,29,mate,white,1137,1050,C41,Philidor Defense #3,5,rapid,Beginner,Rookie,87,High Quality,higher rating,10,0
19295,True,49,resign,black,1147,1225,C40,Elephant Gambit,6,rapid,Beginner,Beginner,78,High Quality,higher rating,10,0
19296,True,84,mate,black,1129,1135,C20,King's Pawn Game,3,rapid,Beginner,Beginner,6,High Quality,higher rating,10,0
19297,True,66,resign,white,1443,1139,C44,Ponziani Opening,5,rapid,Beginner,Beginner,304,Medium Quality,higher rating,10,0
19298,True,28,mate,black,1142,1469,A06,Zukertort Opening,3,rapid,Beginner,Beginner,327,Medium Quality,higher rating,10,0
19299,True,45,resign,white,1483,1145,A00,Saragossa Opening,1,rapid,Beginner,Beginner,338,Medium Quality,higher rating,10,0
19300,True,127,resign,white,1281,1153,D30,Queen's Gambit Declined,4,rapid,Beginner,Beginner,128,High Quality,higher rating,10,0
19301,True,24,resign,black,1156,1545,C50,Four Knights Game,8,rapid,Beginner,Beginner,389,Medium Quality,higher rating,10,0
19302,True,68,resign,black,1652,1739,B10,Caro-Kann Defense,2,rapid,Intermediate,Intermediate,87,High Quality,higher rating,25,10
19303,True,42,resign,black,1761,1723,B10,Caro-Kann Defense,2,rapid,Intermediate,Intermediate,38,High Quality,lower rating,15,15
19304,True,47,resign,white,2200,1725,B11,Caro-Kann Defense,8,rapid,Advanced,Intermediate,475,Low Quality,higher rating,30,30
19305,True,56,outoftime,black,1748,1505,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,243,Medium Quality,lower rating,15,15
19306,True,56,mate,black,1677,1736,B13,Caro-Kann Defense,5,rapid,Intermediate,Intermediate,59,High Quality,higher rating,15,15
19307,True,63,resign,white,1577,1754,B13,Caro-Kann Defense,5,rapid,Beginner,Intermediate,177,High Quality,higher rating,25,10
19308,True,65,resign,white,1753,1179,D00,Queen's Pawn Game,4,rapid,Intermediate,Beginner,574,Low Quality,higher rating,30,30
19309,True,73,resign,white,1726,1711,A40,Queen's Pawn,1,rapid,Intermediate,Intermediate,15,High Quality,higher rating,25,10
19310,True,97,resign,white,1693,1743,B10,Caro-Kann Defense,2,rapid,Intermediate,Intermediate,50,High Quality,higher rating,15,15
19311,True,21,resign,black,1696,1729,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,33,High Quality,higher rating,15,15
19312,True,88,draw,draw,1732,1652,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,80,High Quality,higher rating,15,15
19313,True,81,resign,white,1718,1696,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,22,High Quality,higher rating,15,15
19314,False,62,resign,black,1718,1519,A40,Mikenas Defense,2,rapid,Intermediate,Beginner,199,High Quality,lower rating,15,15
19315,True,76,outoftime,black,1742,1533,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,209,Medium Quality,lower rating,15,15
19316,True,65,resign,white,1712,1605,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,107,High Quality,higher rating,15,15
19317,True,52,resign,black,1733,1666,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,67,High Quality,lower rating,15,15
19318,True,75,resign,white,1731,1735,C02,French Defense,8,rapid,Intermediate,Intermediate,4,High Quality,higher rating,15,15
19319,True,149,mate,white,1722,1600,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,122,High Quality,higher rating,15,15
19320,True,96,mate,black,1746,1683,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,63,High Quality,lower rating,15,15
19321,True,89,resign,white,1794,1765,C18,French Defense,11,rapid,Intermediate,Intermediate,29,High Quality,higher rating,15,15
19322,True,48,resign,white,1729,1564,A40,Queen's Pawn,1,rapid,Intermediate,Beginner,165,High Quality,higher rating,15,15
19344,True,53,resign,white,1757,1992,A25,English Opening,8,rapid,Intermediate,Intermediate,235,Medium Quality,higher rating,30,30
19345,True,46,resign,black,2022,1865,C01,French Defense,7,rapid,Advanced,Intermediate,157,High Quality,lower rating,30,30
19346,True,34,resign,black,1708,2016,C30,King's Gambit Declined |  Miles Defense,6,rapid,Intermediate,Advanced,308,Medium Quality,higher rating,10,0
19347,True,60,resign,black,1608,2012,C67,Ruy Lopez,10,rapid,Intermediate,Advanced,404,Low Quality,higher rating,10,0
19348,True,37,mate,white,1806,2048,C55,Italian Game,9,rapid,Intermediate,Advanced,242,Medium Quality,higher rating,10,0
19349,True,118,resign,black,1934,2031,A04,Zukertort Opening,2,rapid,Intermediate,Advanced,97,High Quality,higher rating,10,0
19350,True,182,resign,black,1787,2020,D07,Queen's Gambit Refused,6,rapid,Intermediate,Advanced,233,Medium Quality,higher rating,10,0
19351,True,2,resign,black,1728,2012,B00,Nimzowitsch Defense,2,rapid,Intermediate,Advanced,284,Medium Quality,higher rating,15,15
19352,False,77,mate,white,2322,2012,D07,Queen's Gambit Refused,6,rapid,Expert,Advanced,310,Medium Quality,higher rating,15,0
19353,False,65,resign,white,2045,2012,A20,English Opening,2,blitz,Advanced,Advanced,33,High Quality,higher rating,5,5
19354,True,38,resign,black,1851,1996,D07,Queen's Gambit Refused,6,rapid,Intermediate,Intermediate,145,High Quality,higher rating,10,0
19355,True,51,draw,draw,1936,2001,D07,Queen's Gambit Refused,6,rapid,Intermediate,Advanced,65,High Quality,higher rating,10,0
19356,True,60,outoftime,black,1957,1972,C46,Four Knights Game,7,rapid,Intermediate,Intermediate,15,High Quality,higher rating,15,10
19357,True,38,outoftime,black,1858,1948,C44,Ponziani Opening,5,rapid,Intermediate,Intermediate,90,High Quality,higher rating,10,0
19358,True,45,mate,white,2027,1976,C30,King's Gambit Declined |  Miles Defense,6,rapid,Advanced,Intermediate,51,High Quality,higher rating,10,2
19359,True,27,resign,white,2094,2004,D00,Queen's Pawn Game,3,blitz,Advanced,Advanced,90,High Quality,higher rating,5,5
19360,False,43,draw,draw,1949,2004,C24,Bishop's Opening,9,rapid,Intermediate,Advanced,55,High Quality,higher rating,10,0
19361,True,82,resign,black,2095,1947,B00,Nimzowitsch Defense,5,rapid,Advanced,Intermediate,148,High Quality,lower rating,10,0
19362,True,110,mate,black,1964,1892,D02,Queen's Pawn Game,4,rapid,Intermediate,Intermediate,72,High Quality,lower rating,10,0
19363,True,65,mate,white,1955,1942,C57,Italian Game,10,rapid,Intermediate,Intermediate,13,High Quality,higher rating,10,0
19364,True,35,resign,white,2215,1966,C45,Scotch Game,8,rapid,Advanced,Intermediate,249,Medium Quality,higher rating,10,0
19365,True,75,mate,white,2203,1997,C45,Scotch Game,8,rapid,Advanced,Intermediate,206,Medium Quality,higher rating,10,0
19366,True,147,draw,draw,1986,2001,B00,Nimzowitsch Defense,5,rapid,Intermediate,Advanced,15,High Quality,higher rating,15,10
19367,True,84,resign,black,2047,1855,D00,Queen's Pawn Game #2,3,rapid,Advanced,Intermediate,192,High Quality,lower rating,10,5
19368,True,62,mate,black,1702,1748,B00,Nimzowitsch Defense,2,blitz,Intermediate,Intermediate,46,High Quality,higher rating,5,7
19369,True,87,resign,black,1625,1500,B00,Nimzowitsch Defense,5,rapid,Intermediate,Beginner,125,High Quality,lower rating,12,0
19371,True,127,mate,white,1725,1984,B47,Sicilian Defense,10,rapid,Intermediate,Intermediate,259,Medium Quality,higher rating,10,0
19372,True,36,mate,black,1143,1984,B20,Sicilian Defense,2,rapid,Beginner,Intermediate,841,Low Quality,higher rating,10,0
19373,True,49,resign,white,1983,1281,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,702,Low Quality,higher rating,10,0
19374,True,28,resign,black,1840,1975,B40,Sicilian Defense,5,rapid,Intermediate,Intermediate,135,High Quality,higher rating,10,0
19375,True,64,resign,white,2091,1985,B23,Sicilian Defense,4,rapid,Advanced,Intermediate,106,High Quality,higher rating,10,0
19376,True,138,resign,black,1891,1974,B40,Sicilian Defense,4,rapid,Intermediate,Intermediate,83,High Quality,higher rating,10,0
19377,True,111,resign,white,1827,1994,A15,English Opening,4,rapid,Intermediate,Intermediate,167,High Quality,higher rating,10,0
19378,True,64,mate,black,2003,2121,A45,Indian Game,2,rapid,Advanced,Advanced,118,High Quality,higher rating,10,0
19379,True,70,resign,white,2002,1499,D10,Slav Defense,4,rapid,Advanced,Beginner,503,Low Quality,higher rating,10,0
19380,True,51,resign,white,1986,2028,D00,Queen's Pawn Game,3,rapid,Intermediate,Advanced,42,High Quality,higher rating,10,0
19381,True,132,mate,black,1769,1980,B20,Sicilian Defense,2,rapid,Intermediate,Intermediate,211,Medium Quality,higher rating,10,0
19382,True,93,draw,draw,2050,1973,D12,Slav Defense,8,rapid,Advanced,Intermediate,77,High Quality,higher rating,10,0
19383,True,91,draw,draw,1904,1976,B47,Sicilian Defense,10,rapid,Intermediate,Intermediate,72,High Quality,higher rating,10,0
19384,True,58,resign,black,1659,1971,B20,Sicilian Defense,3,rapid,Intermediate,Intermediate,312,Medium Quality,higher rating,10,0
19385,True,39,mate,white,1965,1741,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,224,Medium Quality,higher rating,10,0
19386,True,57,resign,white,1962,1559,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,403,Low Quality,higher rating,10,0
19387,True,68,mate,black,1839,1952,A08,King's Indian Attack,4,rapid,Intermediate,Intermediate,113,High Quality,higher rating,10,0
19388,True,67,resign,black,1702,1946,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,244,Medium Quality,higher rating,10,0
19389,True,146,outoftime,black,1974,1929,B44,Sicilian Defense,8,rapid,Intermediate,Intermediate,45,High Quality,lower rating,10,0
19390,True,61,resign,white,1919,1798,A80,Dutch Defense,2,rapid,Intermediate,Intermediate,121,High Quality,higher rating,10,0
19391,True,132,resign,black,1880,1904,B48,Sicilian Defense,11,rapid,Intermediate,Intermediate,24,High Quality,higher rating,10,0
19392,True,52,resign,black,1481,1659,A17,English Opening,4,blitz,Beginner,Intermediate,178,High Quality,higher rating,5,10
19393,True,91,resign,white,1650,1488,B27,Sicilian Defense,3,blitz,Intermediate,Beginner,162,High Quality,higher rating,5,10
19394,True,29,outoftime,white,1634,1611,B90,Sicilian Defense,10,rapid,Intermediate,Intermediate,23,High Quality,higher rating,15,15
19395,True,22,resign,white,1477,1088,B00,Nimzowitsch Defense,2,rapid,Beginner,Rookie,389,Medium Quality,higher rating,30,0
19396,True,69,mate,white,1550,1105,A40,Englund Gambit,2,blitz,Beginner,Beginner,445,Low Quality,higher rating,4,20
19397,False,33,resign,white,1653,1105,C40,King's Pawn Game,4,blitz,Intermediate,Beginner,548,Low Quality,higher rating,5,8
19398,True,110,resign,black,1128,1514,C20,King's Pawn Game,3,blitz,Beginner,Beginner,386,Medium Quality,higher rating,8,0
19399,True,25,resign,white,1347,1213,C20,King's Pawn Game,3,blitz,Beginner,Beginner,134,High Quality,higher rating,7,2
19400,True,44,resign,white,1322,1500,A04,Reti Opening #2,2,blitz,Beginner,Beginner,178,High Quality,higher rating,8,8
19402,True,41,resign,white,1904,1887,D31,Queen's Gambit Declined,5,rapid,Intermediate,Intermediate,17,High Quality,higher rating,10,0
19403,True,99,resign,white,1872,2021,D00,Queen's Pawn Game,5,rapid,Intermediate,Advanced,149,High Quality,higher rating,10,0
19404,True,164,resign,black,1817,1863,D31,Semi-Slav Defense,11,rapid,Intermediate,Intermediate,46,High Quality,higher rating,10,0
19405,True,40,resign,black,1873,1887,A40,Modern Defense,2,rapid,Intermediate,Intermediate,14,High Quality,higher rating,10,0
19406,True,21,resign,white,1951,1882,C44,Scotch Game,8,rapid,Intermediate,Intermediate,69,High Quality,higher rating,10,0
19407,True,45,resign,white,2062,1888,D00,Queen's Pawn Game,3,blitz,Advanced,Intermediate,174,High Quality,higher rating,5,12
19408,True,115,resign,white,1875,1975,A45,Indian Game,2,rapid,Intermediate,Intermediate,100,High Quality,higher rating,10,0
19409,True,34,resign,white,2109,1879,C53,Italian Game,9,rapid,Advanced,Intermediate,230,Medium Quality,higher rating,10,0
19410,True,20,resign,black,1893,1813,D00,Queen's Pawn Game,5,rapid,Intermediate,Intermediate,80,High Quality,lower rating,10,0
19411,True,53,resign,white,1902,1904,C50,Giuoco Piano,6,rapid,Intermediate,Intermediate,2,High Quality,higher rating,10,0
19412,True,61,resign,white,1857,1916,C89,Ruy Lopez,28,rapid,Intermediate,Intermediate,59,High Quality,higher rating,10,0
19413,True,79,resign,white,1905,1902,A41,Queen's Pawn,2,rapid,Intermediate,Intermediate,3,High Quality,higher rating,10,0
19414,True,19,resign,white,2161,1910,D30,Queen's Gambit Declined,4,rapid,Advanced,Intermediate,251,Medium Quality,higher rating,10,0
19415,True,83,mate,white,1905,1690,D00,Queen's Pawn Game,5,rapid,Intermediate,Intermediate,215,Medium Quality,higher rating,10,0
19416,True,91,mate,white,1891,2006,D00,Queen's Pawn Game,5,rapid,Intermediate,Advanced,115,High Quality,higher rating,10,0
19417,True,134,mate,black,1900,1880,C30,King's Gambit Declined |  Classical Variation,4,rapid,Intermediate,Intermediate,20,High Quality,lower rating,10,0
19418,True,85,draw,draw,1878,1927,A45,Indian Game,2,rapid,Intermediate,Intermediate,49,High Quality,higher rating,10,0
19419,False,53,resign,white,1738,1500,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,238,Medium Quality,higher rating,10,5
19420,False,46,resign,black,1488,1738,C50,Italian Game,8,rapid,Beginner,Intermediate,250,Medium Quality,higher rating,15,2
19421,False,72,resign,black,1738,1500,D00,Queen's Pawn Game,3,blitz,Intermediate,Beginner,238,Medium Quality,lower rating,5,8
19422,True,63,draw,draw,1726,1738,E92,King's Indian Defense,13,rapid,Intermediate,Intermediate,12,High Quality,higher rating,45,45
19423,False,60,outoftime,black,1500,1738,B92,Sicilian Defense,11,blitz,Beginner,Intermediate,238,Medium Quality,higher rating,5,8
19424,True,31,resign,white,1726,1688,A46,Indian Game,5,rapid,Intermediate,Intermediate,38,High Quality,higher rating,45,45
19425,True,62,mate,black,1646,1715,B90,Sicilian Defense,11,rapid,Intermediate,Intermediate,69,High Quality,higher rating,45,45
19426,False,59,mate,white,1500,1715,B94,Sicilian Defense,11,rapid,Beginner,Intermediate,215,Medium Quality,higher rating,10,0
19427,False,48,mate,black,1500,1715,B50,Sicilian Defense,4,rapid,Beginner,Intermediate,215,Medium Quality,higher rating,30,0
19428,False,76,resign,black,1715,1652,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,63,High Quality,lower rating,15,15
19429,False,49,mate,white,1715,1115,A41,Queen's Pawn,2,rapid,Intermediate,Beginner,600,Low Quality,higher rating,15,15
19430,True,115,draw,draw,1712,1779,A45,Indian Game,2,rapid,Intermediate,Intermediate,67,High Quality,higher rating,45,45
19431,False,58,resign,black,1712,1500,D00,Queen's Pawn Game,3,blitz,Intermediate,Beginner,212,Medium Quality,lower rating,5,8
19432,False,15,resign,white,1712,1087,D00,Queen's Pawn Game,3,rapid,Intermediate,Rookie,625,Low Quality,higher rating,10,0
19433,False,50,mate,black,1500,1712,B90,Sicilian Defense,10,blitz,Beginner,Intermediate,212,Medium Quality,higher rating,5,8
19434,False,57,mate,white,1430,1712,A00,Van't Kruijs Opening,1,rapid,Beginner,Intermediate,282,Medium Quality,higher rating,10,0
19435,True,74,resign,black,1650,1699,B30,Sicilian Defense,4,rapid,Intermediate,Intermediate,49,High Quality,higher rating,45,45
19436,True,69,outoftime,white,1500,1713,B50,Sicilian Defense,5,rapid,Beginner,Intermediate,213,Medium Quality,higher rating,10,0
19437,True,68,mate,black,1410,1709,B22,Sicilian Defense,3,rapid,Beginner,Intermediate,299,Medium Quality,higher rating,60,0
19438,False,23,resign,white,1709,1500,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,209,Medium Quality,higher rating,10,2
19439,True,55,resign,white,1692,1741,D00,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,49,High Quality,higher rating,45,45
19440,False,57,mate,white,1692,1500,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,192,High Quality,higher rating,60,0
19441,True,88,mate,black,1361,1688,B20,Sicilian Defense,2,rapid,Beginner,Intermediate,327,Medium Quality,higher rating,10,15
19442,True,81,resign,white,1683,1366,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,317,Medium Quality,higher rating,15,10
19443,True,25,resign,white,1667,1480,A40,Horwitz Defense,2,rapid,Intermediate,Beginner,187,High Quality,higher rating,15,0
19444,False,61,mate,white,1663,1500,D00,Queen's Pawn Game,4,rapid,Intermediate,Beginner,163,High Quality,higher rating,20,0
19445,False,74,outoftime,black,1663,1487,A40,Horwitz Defense,2,blitz,Intermediate,Beginner,176,High Quality,lower rating,7,7
19446,False,68,mate,black,1487,1663,B20,Sicilian Defense,2,blitz,Beginner,Intermediate,176,High Quality,higher rating,7,7
19447,False,26,resign,black,926,1663,B20,Sicilian Defense,3,rapid,Rookie,Intermediate,737,Low Quality,higher rating,180,0
19448,False,25,resign,black,1852,1663,A40,Modern Defense,2,rapid,Intermediate,Intermediate,189,High Quality,lower rating,15,15
19449,False,60,resign,white,1663,1223,A44,Old Benoni Defense,4,rapid,Intermediate,Beginner,440,Low Quality,higher rating,15,10
19450,False,48,mate,black,1500,1663,B20,Sicilian Defense,3,rapid,Beginner,Intermediate,163,High Quality,higher rating,35,1
19451,True,25,resign,white,1653,1535,D20,Queen's Gambit Accepted,5,rapid,Intermediate,Beginner,118,High Quality,higher rating,10,10
19452,False,94,outoftime,black,1653,1500,C50,Giuoco Piano,6,rapid,Intermediate,Beginner,153,High Quality,lower rating,10,0
19453,False,58,resign,black,1653,1500,C50,Italian Game,6,rapid,Intermediate,Beginner,153,High Quality,lower rating,15,0
19454,False,73,mate,white,1653,1403,C41,Philidor Defense #3,5,rapid,Intermediate,Beginner,250,Medium Quality,higher rating,10,11
19455,False,11,resign,black,1403,1653,B20,Sicilian Defense,3,rapid,Beginner,Intermediate,250,Medium Quality,higher rating,10,11
19456,False,22,outoftime,black,1500,1653,B50,Sicilian Defense,4,rapid,Beginner,Intermediate,153,High Quality,higher rating,15,5
19457,True,49,resign,white,1645,1436,C55,Italian Game,7,blitz,Intermediate,Beginner,209,Medium Quality,higher rating,8,45
19458,True,114,mate,black,1370,1639,A46,Yusupov-Rubinstein System,5,rapid,Beginner,Intermediate,269,Medium Quality,higher rating,20,0
19459,True,46,outoftime,black,1659,1592,B20,Sicilian Defense,2,rapid,Intermediate,Beginner,67,High Quality,lower rating,10,0
19460,False,22,mate,black,1211,1659,A03,Bird Opening,2,rapid,Beginner,Intermediate,448,Low Quality,higher rating,25,5
19461,True,201,draw,draw,1665,1526,D31,Semi-Slav Defense,6,rapid,Intermediate,Beginner,139,High Quality,higher rating,30,15
19462,True,65,resign,white,1822,1767,C02,French Defense,11,rapid,Intermediate,Intermediate,55,High Quality,higher rating,10,0
19463,True,67,resign,white,1754,1835,C03,French Defense,5,rapid,Intermediate,Intermediate,81,High Quality,higher rating,10,0
19464,True,51,resign,white,1732,1784,B30,Sicilian Defense,4,rapid,Intermediate,Intermediate,52,High Quality,higher rating,10,0
19465,True,135,resign,white,1875,1739,C02,French Defense,7,rapid,Intermediate,Intermediate,136,High Quality,higher rating,10,0
19466,True,63,mate,white,1731,1653,C64,Ruy Lopez,9,rapid,Intermediate,Intermediate,78,High Quality,higher rating,10,0
19467,True,69,resign,white,1721,1697,C64,Ruy Lopez,7,rapid,Intermediate,Intermediate,24,High Quality,higher rating,10,0
19468,True,121,outoftime,white,1696,1733,C02,French Defense,6,rapid,Intermediate,Intermediate,37,High Quality,higher rating,10,0
19469,True,65,mate,white,1722,1727,B01,Scandinavian Defense,4,rapid,Intermediate,Intermediate,5,High Quality,higher rating,10,0
19470,True,129,outoftime,white,1779,1731,A18,English Opening,5,rapid,Intermediate,Intermediate,48,High Quality,higher rating,10,0
19471,True,85,resign,white,1766,1741,C00,French Defense,3,rapid,Intermediate,Intermediate,25,High Quality,higher rating,10,0
19472,True,56,mate,black,1751,1745,C41,Philidor Defense,5,rapid,Intermediate,Intermediate,6,High Quality,lower rating,10,0
19473,True,123,resign,white,1793,1761,D30,Queen's Gambit Declined,4,rapid,Intermediate,Intermediate,32,High Quality,higher rating,10,0
19474,True,49,resign,white,1737,1772,C00,French Defense,3,rapid,Intermediate,Intermediate,35,High Quality,higher rating,10,0
19475,True,55,mate,white,1762,1747,C62,Ruy Lopez,6,rapid,Intermediate,Intermediate,15,High Quality,higher rating,10,0
19476,True,62,mate,black,1664,1754,C00,French Defense,3,rapid,Intermediate,Intermediate,90,High Quality,higher rating,10,0
19477,True,95,resign,white,1748,1614,C41,Philidor Defense #3,5,rapid,Intermediate,Intermediate,134,High Quality,higher rating,10,0
19478,True,160,mate,black,1651,1740,C00,French Defense #2,2,rapid,Intermediate,Intermediate,89,High Quality,higher rating,10,0
19479,True,96,resign,black,1748,1813,B03,Alekhine Defense,6,rapid,Intermediate,Intermediate,65,High Quality,higher rating,10,0
19480,True,85,resign,white,1737,1752,B22,Sicilian Defense,6,rapid,Intermediate,Intermediate,15,High Quality,higher rating,10,0
19481,True,90,mate,black,1802,1725,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,77,High Quality,lower rating,10,0
19482,True,33,resign,black,1684,1715,C02,French Defense,7,rapid,Intermediate,Intermediate,31,High Quality,higher rating,10,0
19483,True,107,mate,white,1709,1726,C00,French Defense,3,rapid,Intermediate,Intermediate,17,High Quality,higher rating,10,0
19484,True,60,resign,black,1731,1958,C62,Ruy Lopez,6,rapid,Intermediate,Intermediate,227,Medium Quality,higher rating,10,0
19485,True,65,resign,white,1721,1695,C41,Philidor Defense,5,rapid,Intermediate,Intermediate,26,High Quality,higher rating,10,0
19486,True,59,resign,white,1611,1735,C02,French Defense,9,rapid,Intermediate,Intermediate,124,High Quality,higher rating,10,0
19487,True,69,mate,white,1724,1735,B01,Scandinavian Defense,4,rapid,Intermediate,Intermediate,11,High Quality,higher rating,10,0
19488,True,101,mate,white,1671,1737,C00,French Defense,3,rapid,Intermediate,Intermediate,66,High Quality,higher rating,10,0
19489,True,85,outoftime,white,1727,1680,C03,French Defense,5,rapid,Intermediate,Intermediate,47,High Quality,higher rating,10,0
19490,True,47,resign,black,1705,1718,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,13,High Quality,higher rating,10,0
19491,True,73,outoftime,white,1708,1696,B00,Owen Defense,2,rapid,Intermediate,Intermediate,12,High Quality,higher rating,10,0
19492,True,59,mate,white,1740,1709,E11,Bogo-Indian Defense,8,rapid,Intermediate,Intermediate,31,High Quality,higher rating,10,0
19493,True,68,mate,black,1719,1737,C60,Ruy Lopez,5,blitz,Intermediate,Intermediate,18,High Quality,higher rating,8,0
19494,True,96,mate,black,1833,1705,A47,Queen's Indian Defense,4,blitz,Intermediate,Intermediate,128,High Quality,lower rating,8,0
19495,True,123,resign,white,1751,1715,C01,French Defense,5,rapid,Intermediate,Intermediate,36,High Quality,higher rating,10,0
19496,True,113,outoftime,white,1698,1925,B12,Caro-Kann Defense,5,rapid,Intermediate,Intermediate,227,Medium Quality,higher rating,10,0
